學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),外國學生人數男,外國學生人數女
107,公立,技專校院,24,國立屏東科技大學,2125003,時尚設計與管理系,學士班(日間),0,1
107,公立,技專校院,24,國立屏東科技大學,2311002,應用外語系,碩士班(日間),0,1
107,公立,技專校院,24,國立屏東科技大學,4121007,財務金融國際學士學位學程,學士班(日間),1,2
107,公立,技專校院,24,國立屏東科技大學,4131005,企業管理系,學士班(日間),0,1
107,公立,技專校院,24,國立屏東科技大學,5121015,生物科技系,碩士班(日間),8,11
107,公立,技專校院,24,國立屏東科技大學,5121050,動物用疫苗國際學位專班,碩士班(日間),2,1
107,公立,技專校院,24,國立屏東科技大學,5121050,動物用疫苗國際學位專班,博士班,1,4
107,公立,技專校院,24,國立屏東科技大學,6131017,資訊管理系,學士班(日間),1,0
107,公立,技專校院,24,國立屏東科技大學,7121025,環境工程與科學系,碩士班(日間),1,0
107,公立,技專校院,24,國立屏東科技大學,7161019,車輛工程系,學士班(日間),3,0
107,公立,技專校院,24,國立屏東科技大學,7211037,食品科學系,學士班(日間),2,2
107,公立,技專校院,24,國立屏東科技大學,7211037,食品科學系,博士班,2,5
107,公立,技專校院,24,國立屏東科技大學,7211037,食品科學國際碩士學位學程,碩士班(日間),4,8
107,公立,技專校院,24,國立屏東科技大學,7312027,景觀暨遊憩管理研究所,碩士班(日間),0,2
107,公立,技專校院,24,國立屏東科技大學,7321021,土木工程系,博士班,1,0
107,公立,技專校院,24,國立屏東科技大學,7321022,土壤與水工程國際碩士學位學程,碩士班(日間),3,3
107,公立,技專校院,24,國立屏東科技大學,8111029,農園生產系,學士班(日間),24,1
107,公立,技專校院,24,國立屏東科技大學,8111029,農園生產系,碩士班(日間),1,1
107,公立,技專校院,24,國立屏東科技大學,8112032,動物科學與畜產系,學士班(日間),6,0
107,公立,技專校院,24,國立屏東科技大學,8112032,動物科學與畜產系,碩士班(日間),3,1
107,公立,技專校院,24,國立屏東科技大學,8193036,農企業管理國際碩士學位學程,碩士班(日間),7,15
107,公立,技專校院,24,國立屏東科技大學,8199030,熱帶農業暨國際合作系,學士班(日間),15,17
107,公立,技專校院,24,國立屏東科技大學,8199030,熱帶農業暨國際合作系,碩士班(日間),13,6
107,公立,技專校院,24,國立屏東科技大學,8199030,熱帶農業暨國際合作系,博士班,41,34
107,公立,技專校院,24,國立屏東科技大學,8199030,熱帶農業暨國際合作系_國際熱帶農業科技國際學生產學合作專班,學士班(日間),13,20
107,公立,技專校院,24,國立屏東科技大學,8312046,水產養殖系,學士班(日間),1,1
107,公立,技專校院,24,國立屏東科技大學,8312046,水產養殖系,碩士班(日間),1,0
107,公立,技專校院,24,國立屏東科技大學,8312046,水產養殖系,博士班,0,1
107,公立,技專校院,24,國立屏東科技大學,8312068,觀賞魚科技及水生動物健康國際學位專班,碩士班(日間),0,1
107,公立,技專校院,24,國立屏東科技大學,8312068,觀賞魚科技及水生動物健康國際學位專班,博士班,2,0
107,公立,技專校院,24,國立屏東科技大學,8411048,獸醫學系,學士班(日間),2,3
107,公立,技專校院,24,國立屏東科技大學,8411048,獸醫學系,碩士班(日間),1,3
107,公立,技專校院,24,國立屏東科技大學,8411048,獸醫學系,博士班,5,2
107,公立,技專校院,25,國立臺北科技大學,1118001,技術及職業教育研究所,碩士班(日間),1,1
107,公立,技專校院,25,國立臺北科技大學,1118001,技術及職業教育研究所,博士班,1,0
107,公立,技專校院,25,國立臺北科技大學,2112007,互動設計系,學士班(日間),0,6
107,公立,技專校院,25,國立臺北科技大學,2112007,互動設計系,碩士班(日間),1,1
107,公立,技專校院,25,國立臺北科技大學,2112007,互動設計系_互動設計與創新外國學生專班,碩士班(日間),3,6
107,公立,技專校院,25,國立臺北科技大學,2122003,設計學院設計博士班,博士班,0,2
107,公立,技專校院,25,國立臺北科技大學,2123009,工業設計系,學士班(日間),3,10
107,公立,技專校院,25,國立臺北科技大學,2311002,應用英文系,學士班(日間),1,5
107,公立,技專校院,25,國立臺北科技大學,2311002,應用英文系,碩士班(日間),5,3
107,公立,技專校院,25,國立臺北科技大學,4131011,經營管理系,學士班(日間),6,10
107,公立,技專校院,25,國立臺北科技大學,4131011,經營管理系,碩士班(日間),2,4
107,公立,技專校院,25,國立臺北科技大學,4131020,管理學院管理博士班,博士班,3,6
107,公立,技專校院,25,國立臺北科技大學,4199021,管理學院_外國學生專班,碩士班(日間),23,25
107,公立,技專校院,25,國立臺北科技大學,4199021,管理學院_金融科技與創新創業外國學生(IMFI)專班,碩士班(日間),8,4
107,公立,技專校院,25,國立臺北科技大學,4212024,智慧財產權研究所,碩士班(日間),1,2
107,公立,技專校院,25,國立臺北科技大學,6131016,資訊與財金管理系,學士班(日間),1,2
107,公立,技專校院,25,國立臺北科技大學,6131016,資訊與財金管理系,碩士班(日間),2,3
107,公立,技專校院,25,國立臺北科技大學,6131034,資訊工程系,學士班(日間),4,3
107,公立,技專校院,25,國立臺北科技大學,7111047,工程學院_能源與光電材料外國學生專班,博士班,23,11
107,公立,技專校院,25,國立臺北科技大學,7111048,化學工程與生物科技系,學士班(日間),4,0
107,公立,技專校院,25,國立臺北科技大學,7111048,化學工程與生物科技系化學工程博士班,博士班,2,1
107,公立,技專校院,25,國立臺北科技大學,7111048,化學工程與生物科技系化學工程碩士班,碩士班(日間),1,1
107,公立,技專校院,25,國立臺北科技大學,7111048,化學工程與生物科技系生化與生醫工程碩士班,碩士班(日間),1,2
107,公立,技專校院,25,國立臺北科技大學,7111053,分子科學與工程系有機高分子博士班,博士班,3,2
107,公立,技專校院,25,國立臺北科技大學,7112057,材料科學與工程研究所,博士班,1,0
107,公立,技專校院,25,國立臺北科技大學,7112058,材料及資源工程系,學士班(日間),1,1
107,公立,技專校院,25,國立臺北科技大學,7112059,資源工程研究所,碩士班(日間),2,0
107,公立,技專校院,25,國立臺北科技大學,7121063,環境工程與管理研究所,碩士班(日間),1,3
107,公立,技專校院,25,國立臺北科技大學,7121063,環境工程與管理研究所,博士班,3,2
107,公立,技專校院,25,國立臺北科技大學,7132068,能源與冷凍空調工程系,學士班(日間),1,0
107,公立,技專校院,25,國立臺北科技大學,7132068,能源與冷凍空調工程系,碩士班(日間),8,0
107,公立,技專校院,25,國立臺北科技大學,7141025,電機工程系,學士班(日間),11,2
107,公立,技專校院,25,國立臺北科技大學,7141025,電機工程系,碩士班(日間),6,1
107,公立,技專校院,25,國立臺北科技大學,7141025,電機工程系,博士班,8,3
107,公立,技專校院,25,國立臺北科技大學,7141028,電子工程系,學士班(日間),1,2
107,公立,技專校院,25,國立臺北科技大學,7141032,光電工程系,碩士班(日間),1,0
107,公立,技專校院,25,國立臺北科技大學,7141032,光電工程系,博士班,2,1
107,公立,技專校院,25,國立臺北科技大學,7141036,電資學院_外國學生專班,學士班(日間),7,1
107,公立,技專校院,25,國立臺北科技大學,7141036,電資學院_外國學生專班,碩士班(日間),25,6
107,公立,技專校院,25,國立臺北科技大學,7141036,電資學院_外國學生專班,博士班,14,1
107,公立,技專校院,25,國立臺北科技大學,7141044,自動化科技研究所,碩士班(日間),3,0
107,公立,技專校院,25,國立臺北科技大學,7151037,機械工程系,學士班(日間),13,2
107,公立,技專校院,25,國立臺北科技大學,7151037,機械工程系機電整合碩士班,碩士班(日間),2,0
107,公立,技專校院,25,國立臺北科技大學,7151038,機電學院_機械與自動化碩士外國學生專班,碩士班(日間),7,1
107,公立,技專校院,25,國立臺北科技大學,7151040,機電學院_機電科技博士班外國學生專班,博士班,6,0
107,公立,技專校院,25,國立臺北科技大學,7151040,機電學院機電科技博士班,博士班,3,0
107,公立,技專校院,25,國立臺北科技大學,7151043,製造科技研究所,碩士班(日間),5,0
107,公立,技專校院,25,國立臺北科技大學,7151043,製造科技研究所,博士班,4,0
107,公立,技專校院,25,國立臺北科技大學,7161042,車輛工程系,學士班(日間),2,0
107,公立,技專校院,25,國立臺北科技大學,7191022,工業工程與管理系,學士班(日間),8,9
107,公立,技專校院,25,國立臺北科技大學,7191022,工業工程與管理系,碩士班(日間),2,0
107,公立,技專校院,25,國立臺北科技大學,7191022,工業工程與管理系,博士班,1,0
107,公立,技專校院,25,國立臺北科技大學,7311071,建築系,學士班(日間),5,1
107,公立,技專校院,25,國立臺北科技大學,7311071,建築系建築與都市設計碩士班,碩士班(日間),1,0
107,公立,技專校院,25,國立臺北科技大學,7321045,土木工程系,學士班(日間),5,3
107,公立,技專校院,25,國立臺北科技大學,7321045,土木工程系土木與防災博士班,博士班,3,1
107,公立,技專校院,25,國立臺北科技大學,7321045,土木工程系土木與防災碩士班,碩士班(日間),3,0
107,公立,一般大學,28,國立臺北藝術大學,2111018,電影創作學系,學士班(日間),6,7
107,公立,一般大學,28,國立臺北藝術大學,2111018,電影創作學系,碩士班(日間),5,3
107,公立,一般大學,28,國立臺北藝術大學,2111019,動畫學系,學士班(日間),0,1
107,公立,一般大學,28,國立臺北藝術大學,2131003,美術學系,學士班(日間),3,6
107,公立,一般大學,28,國立臺北藝術大學,2131003,美術學系,碩士班(日間),2,8
107,公立,一般大學,28,國立臺北藝術大學,2131020,藝術跨域研究所,碩士班(日間),3,0
107,公立,一般大學,28,國立臺北藝術大學,2151005,音樂學系,學士班(日間),2,0
107,公立,一般大學,28,國立臺北藝術大學,2151005,音樂學系,碩士班(日間),1,1
107,公立,一般大學,28,國立臺北藝術大學,2152008,戲劇學系,學士班(日間),1,1
107,公立,一般大學,28,國立臺北藝術大學,2152010,劇場藝術創作研究所,碩士班(日間),0,2
107,公立,一般大學,28,國立臺北藝術大學,2152011,劇場設計學系,學士班(日間),1,0
107,公立,一般大學,28,國立臺北藝術大學,2152011,劇場設計學系,碩士班(日間),0,1
107,公立,一般大學,28,國立臺北藝術大學,2152013,舞蹈研究所,碩士班(日間),3,1
107,公立,一般大學,28,國立臺北藝術大學,2152013,舞蹈研究所,博士班,0,2
107,公立,一般大學,28,國立臺北藝術大學,2152013,舞蹈學系,學士班(日間),2,1
107,公立,一般大學,28,國立臺北藝術大學,2191023,新媒體藝術學系,學士班(日間),1,3
107,公立,一般大學,28,國立臺北藝術大學,2192025,藝術行政與管理研究所,碩士班(日間),0,1
107,公立,一般大學,28,國立臺北藝術大學,2192026,文創產業國際藝術碩士學位學程,碩士班(日間),8,13
107,公立,一般大學,28,國立臺北藝術大學,3221028,博物館研究所,碩士班(日間),0,1
107,公立,一般大學,29,國立臺灣藝術大學,2111015,電影學系,學士班(日間),10,7
107,公立,一般大學,29,國立臺灣藝術大學,2111015,電影學系,碩士班(日間),1,0
107,公立,一般大學,29,國立臺灣藝術大學,2112023,多媒體動畫藝術學系,學士班(日間),0,2
107,公立,一般大學,29,國立臺灣藝術大學,2112028,視覺傳達設計學系,學士班(日間),3,6
107,公立,一般大學,29,國立臺灣藝術大學,2112028,視覺傳達設計學系,碩士班(日間),0,1
107,公立,一般大學,29,國立臺灣藝術大學,2122027,創意產業設計研究所,博士班,1,0
107,公立,一般大學,29,國立臺灣藝術大學,2131003,美術學系,學士班(日間),2,3
107,公立,一般大學,29,國立臺灣藝術大學,2131003,美術學系,碩士班(日間),0,1
107,公立,一般大學,29,國立臺灣藝術大學,2131003,美術學系當代視覺文化博士班,博士班,0,2
107,公立,一般大學,29,國立臺灣藝術大學,2131005,書畫藝術學系,學士班(日間),1,1
107,公立,一般大學,29,國立臺灣藝術大學,2131005,書畫藝術學系,碩士班(日間),0,1
107,公立,一般大學,29,國立臺灣藝術大學,2131005,書畫藝術學系,博士班,1,0
107,公立,一般大學,29,國立臺灣藝術大學,2132006,雕塑學系,碩士班(日間),0,1
107,公立,一般大學,29,國立臺灣藝術大學,2141007,工藝設計學系,學士班(日間),1,4
107,公立,一般大學,29,國立臺灣藝術大學,2141007,工藝設計學系,碩士班(日間),0,2
107,公立,一般大學,29,國立臺灣藝術大學,2151010,音樂學系,學士班(日間),1,1
