學年度,學期（上學期為1；下學期為2）,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別,修讀雙主修人次男,修讀雙主修人次女
106,2,公立,一般大學,8,國立中央大學,7141055,電機工程學系,學士班(日間),1,0
106,2,公立,一般大學,8,國立中央大學,7141060,通訊工程學系,學士班(日間),1,1
106,2,公立,一般大學,8,國立中央大學,7151064,機械工程學系,學士班(日間),5,3
106,2,公立,一般大學,8,國立中央大學,7321067,土木工程學系,學士班(日間),0,2
106,2,公立,一般大學,9,國立中山大學,2311006,外國語文學系,學士班(日間),0,13
106,2,公立,一般大學,9,國立中山大學,2322005,中國文學系,學士班(日間),2,10
106,2,公立,一般大學,9,國立中山大學,3141013,社會學系,學士班(日間),1,4
106,2,公立,一般大學,9,國立中山大學,4121024,財務管理學系,學士班(日間),1,1
106,2,公立,一般大學,9,國立中山大學,4131021,企業管理學系,學士班(日間),0,2
106,2,公立,一般大學,9,國立中山大學,4134010,政治經濟學系,學士班(日間),7,2
106,2,公立,一般大學,9,國立中山大學,5111033,生物科學系,學士班(日間),0,1
106,2,公立,一般大學,9,國立中山大學,5323047,海洋科學系,學士班(日間),1,0
106,2,公立,一般大學,9,國立中山大學,5331038,物理學系,學士班(日間),1,0
106,2,公立,一般大學,9,國立中山大學,5411051,應用數學系,學士班(日間),0,2
106,2,公立,一般大學,9,國立中山大學,6131052,資訊管理學系,學士班(日間),2,0
106,2,公立,一般大學,9,國立中山大學,7122065,海洋環境及工程學系,學士班(日間),2,1
106,2,公立,一般大學,9,國立中山大學,7141055,資訊工程學系,學士班(日間),2,0
106,2,公立,一般大學,9,國立中山大學,7151061,機械與機電工程學系,學士班(日間),1,0
106,2,公立,一般大學,12,國立臺灣海洋大學,2122005,海洋文創設計產業學士學位學程,學士班(日間),0,1
106,2,公立,一般大學,12,國立臺灣海洋大學,4199055,海洋觀光管理學士學位學程,學士班(日間),4,6
106,2,公立,一般大學,12,國立臺灣海洋大學,4199056,海洋經營管理學士學位學程,學士班(日間),12,14
106,2,公立,一般大學,12,國立臺灣海洋大學,4212010,海洋法政學士學位學程,學士班(日間),0,1
106,2,公立,一般大學,12,國立臺灣海洋大學,5121014,生命科學暨生物科技學系,學士班(日間),1,0
106,2,公立,一般大學,12,國立臺灣海洋大學,5121018,海洋生物科技學士學位學程,學士班(日間),12,13
106,2,公立,一般大學,12,國立臺灣海洋大學,5323020,海洋環境資訊系,學士班(日間),4,0
106,2,公立,一般大學,12,國立臺灣海洋大學,6131028,資訊工程學系,學士班(日間),2,1
106,2,公立,一般大學,12,國立臺灣海洋大學,7122040,河海工程學系,學士班(日間),1,0
106,2,公立,一般大學,12,國立臺灣海洋大學,7122041,海洋工程科技學士學位學程,學士班(日間),2,3
106,2,公立,一般大學,12,國立臺灣海洋大學,7141025,電機工程學系,學士班(日間),1,0
106,2,公立,一般大學,12,國立臺灣海洋大學,7163035,輪機工程學系,學士班(日間),0,2
106,2,公立,一般大學,12,國立臺灣海洋大學,7211042,食品科學系,學士班(日間),0,1
106,2,公立,一般大學,12,國立臺灣海洋大學,8311045,環境生物與漁業科學學系,學士班(日間),3,3
106,2,公立,一般大學,12,國立臺灣海洋大學,8312046,水產養殖學系,學士班(日間),1,2
106,2,公立,一般大學,12,國立臺灣海洋大學,10411050,運輸科學系,學士班(日間),0,2
106,2,公立,一般大學,12,國立臺灣海洋大學,10412048,航運管理學系,學士班(日間),3,1
106,2,公立,一般大學,13,國立中正大學,1112005,成人及繼續教育學系,學士班(日間),5,16
106,2,公立,一般大學,13,國立中正大學,2221015,歷史學系,學士班(日間),11,19
106,2,公立,一般大學,13,國立中正大學,2231016,哲學系,學士班(日間),20,45
106,2,公立,一般大學,13,國立中正大學,2311012,外國語文學系,學士班(日間),2,17
106,2,公立,一般大學,13,國立中正大學,2322011,中國文學系,學士班(日間),1,19
106,2,公立,一般大學,13,國立中正大學,3111017,經濟學系,學士班(日間),3,10
106,2,公立,一般大學,13,國立中正大學,3121018,政治學系,學士班(日間),12,13
106,2,公立,一般大學,13,國立中正大學,3131019,心理學系,學士班(日間),2,8
106,2,公立,一般大學,13,國立中正大學,3191025,勞工關係學系,學士班(日間),3,16
106,2,公立,一般大學,13,國立中正大學,3199026,犯罪防治學系,學士班(日間),3,9
106,2,公立,一般大學,13,國立中正大學,3211028,傳播學系,學士班(日間),5,8
106,2,公立,一般大學,13,國立中正大學,4111032,會計與資訊科技學系,學士班(日間),0,5
106,2,公立,一般大學,13,國立中正大學,4121034,財務金融學系,學士班(日間),2,0
106,2,公立,一般大學,13,國立中正大學,4131033,企業管理學系,學士班(日間),5,9
106,2,公立,一般大學,13,國立中正大學,4211039,法律學系,學士班(日間),2,7
106,2,公立,一般大學,13,國立中正大學,4212040,財經法律學系,學士班(日間),1,1
106,2,公立,一般大學,13,國立中正大學,5121075,生物醫學科學系,學士班(日間),6,0
106,2,公立,一般大學,13,國立中正大學,5321047,地球與環境科學系,學士班(日間),1,0
106,2,公立,一般大學,13,國立中正大學,5331067,物理學系,學士班(日間),5,0
106,2,公立,一般大學,13,國立中正大學,5411049,數學系,學士班(日間),3,2
106,2,公立,一般大學,13,國立中正大學,6131053,資訊管理學系,學士班(日間),1,0
106,2,公立,一般大學,13,國立中正大學,6131055,資訊工程學系,學士班(日間),1,0
106,2,公立,一般大學,13,國立中正大學,7141054,電機工程學系,學士班(日間),2,0
106,2,公立,一般大學,13,國立中正大學,7141056,通訊工程學系,學士班(日間),1,0
106,2,公立,一般大學,13,國立中正大學,7151058,機械工程學系,學士班(日間),1,0
106,2,公立,一般大學,13,國立中正大學,9231063,社會福利學系,學士班(日間),5,10
106,2,公立,一般大學,13,國立中正大學,10141064,運動競技學系,學士班(日間),4,1
106,2,公立,一般大學,14,國立高雄師範大學,1111001,教育學系,學士班(日間),8,12
106,2,公立,一般大學,14,國立高雄師範大學,1113010,特殊教育學系,學士班(日間),5,8
106,2,公立,一般大學,14,國立高雄師範大學,1141003,工業科技教育學系,學士班(日間),7,3
106,2,公立,一般大學,14,國立高雄師範大學,1141005,體育學系,學士班(日間),2,1
106,2,公立,一般大學,14,國立高雄師範大學,2112022,視覺設計學系,學士班(日間),0,2
106,2,公立,一般大學,14,國立高雄師範大學,2131012,美術學系,學士班(日間),0,1
106,2,公立,一般大學,14,國立高雄師範大學,2311021,英語學系,學士班(日間),0,7
106,2,公立,一般大學,14,國立高雄師範大學,2322019,國文學系,學士班(日間),1,6
106,2,公立,一般大學,14,國立高雄師範大學,3142030,地理學系,學士班(日間),2,2
106,2,公立,一般大學,14,國立高雄師範大學,5331037,物理學系,學士班(日間),0,1
106,2,公立,一般大學,14,國立高雄師範大學,5411038,數學系,學士班(日間),4,2
106,2,公立,一般大學,14,國立高雄師範大學,6132039,軟體工程與管理學系,學士班(日間),0,1
106,2,公立,一般大學,15,國立彰化師範大學,1113012,特殊教育學系,學士班(日間),2,9
106,2,公立,一般大學,15,國立彰化師範大學,2131017,美術學系,學士班(日間),1,1
106,2,公立,一般大學,15,國立彰化師範大學,2311020,英語學系,學士班(日間),3,5
106,2,公立,一般大學,15,國立彰化師範大學,2322019,國文學系,學士班(日間),1,4
106,2,公立,一般大學,15,國立彰化師範大學,3131025,輔導與諮商學系,學士班(日間),1,1
106,2,公立,一般大學,15,國立彰化師範大學,3142027,地理學系,學士班(日間),1,1
106,2,公立,一般大學,15,國立彰化師範大學,4111028,會計學系,學士班(日間),0,2
106,2,公立,一般大學,15,國立彰化師範大學,4131029,企業管理學系,學士班(日間),2,2
106,2,公立,一般大學,15,國立彰化師範大學,5311035,化學系,學士班(日間),0,1
106,2,公立,一般大學,15,國立彰化師範大學,5411038,數學系,學士班(日間),3,0
106,2,公立,一般大學,15,國立彰化師範大學,6131040,資訊管理學系,學士班(日間),1,4
106,2,公立,一般大學,15,國立彰化師範大學,7151054,機電工程學系,學士班(日間),1,0
106,2,公立,一般大學,16,國立陽明大學,5121007,生命科學系暨基因體科學研究所,學士班(日間),4,1
106,2,公立,一般大學,16,國立陽明大學,7193021,生物醫學工程學系,學士班(日間),5,0
106,2,公立,一般大學,16,國立陽明大學,9121024,醫學系,學士班(日間),1,0
106,2,公立,一般大學,16,國立陽明大學,9131048,護理學系,學士班(日間),0,1
106,2,公立,一般大學,16,國立陽明大學,9141058,生物醫學影像暨放射科學系,學士班(日間),0,2
106,2,公立,一般大學,17,國立臺北大學,2221005,歷史學系,學士班(日間),30,26
106,2,公立,一般大學,17,國立臺北大學,2311004,應用外語學系,學士班(日間),14,24
106,2,公立,一般大學,17,國立臺北大學,2322002,中國文學系,學士班(日間),16,26
106,2,公立,一般大學,17,國立臺北大學,3111009,經濟學系,學士班(日間),24,24
106,2,公立,一般大學,17,國立臺北大學,3111009,經濟學系,學士班(進修),1,0
106,2,公立,一般大學,17,國立臺北大學,3141011,社會學系,學士班(日間),15,23
106,2,公立,一般大學,17,國立臺北大學,4111017,會計學系,學士班(日間),7,8
106,2,公立,一般大學,17,國立臺北大學,4121022,金融與合作經營學系,學士班(日間),8,4
106,2,公立,一般大學,17,國立臺北大學,4121022,金融與合作經營學系,學士班(進修),3,0
106,2,公立,一般大學,17,國立臺北大學,4122023,財政學系,學士班(日間),3,15
106,2,公立,一般大學,17,國立臺北大學,4122023,財政學系,學士班(進修),0,1
106,2,公立,一般大學,17,國立臺北大學,4131018,企業管理學系,學士班(日間),11,20
106,2,公立,一般大學,17,國立臺北大學,4131018,企業管理學系,學士班(進修),1,3
106,2,公立,一般大學,17,國立臺北大學,4134013,公共行政暨政策學系,學士班(日間),39,50
106,2,公立,一般大學,17,國立臺北大學,4134013,公共行政暨政策學系,學士班(進修),1,4
106,2,公立,一般大學,17,國立臺北大學,4134024,不動產與城鄉環境學系,學士班(日間),26,27
106,2,公立,一般大學,17,國立臺北大學,4134024,不動產與城鄉環境學系,學士班(進修),1,3
106,2,公立,一般大學,17,國立臺北大學,4141026,商學院數位行銷進修學士學位學程,學士班(進修),1,2
106,2,公立,一般大學,17,國立臺北大學,4211028,法律學系,學士班(日間),14,24
106,2,公立,一般大學,17,國立臺北大學,4211028,法律學系,學士班(進修),9,1
106,2,公立,一般大學,17,國立臺北大學,5421033,統計學系,學士班(日間),7,3
106,2,公立,一般大學,17,國立臺北大學,5421033,統計學系,學士班(進修),1,0
106,2,公立,一般大學,17,國立臺北大學,6131036,資訊工程學系,學士班(日間),2,0
106,2,公立,一般大學,17,國立臺北大學,7141035,電機工程學系,學士班(日間),2,1
106,2,公立,一般大學,17,國立臺北大學,7141037,通訊工程學系,學士班(日間),0,1
106,2,公立,一般大學,17,國立臺北大學,9231041,社會工作學系,學士班(日間),22,28
106,2,公立,一般大學,17,國立臺北大學,9231041,社會工作學系5年制,學士班(進修),0,3
106,2,公立,一般大學,17,國立臺北大學,10152042,休閒運動管理學系,學士班(日間),3,24
106,2,公立,一般大學,18,國立嘉義大學,1111001,教育學系,學士班(日間),0,1
106,2,公立,一般大學,18,國立嘉義大學,1116021,數位學習設計與管理學系,學士班(日間),2,2
106,2,公立,一般大學,18,國立嘉義大學,1121016,幼兒教育學系,學士班(日間),0,1
106,2,公立,一般大學,18,國立嘉義大學,1141113,體育與健康休閒學系,學士班(日間),1,0
106,2,公立,一般大學,18,國立嘉義大學,2311031,外國語言學系,學士班(日間),0,3
106,2,公立,一般大學,18,國立嘉義大學,2322029,中國文學系,學士班(日間),0,1
106,2,公立,一般大學,18,國立嘉義大學,4131045,生物事業管理學系,學士班(日間),0,2
106,2,公立,一般大學,18,國立嘉義大學,5411062,應用數學系,學士班(日間),0,1
106,2,公立,一般大學,18,國立嘉義大學,7211088,食品科學系,學士班(日間),1,0
106,2,公立,一般大學,18,國立嘉義大學,7312072,景觀學系,學士班(日間),0,1
106,2,公立,一般大學,18,國立嘉義大學,8121080,園藝學系,學士班(日間),1,0
106,2,公立,一般大學,18,國立嘉義大學,8121080,園藝學系,學士班(進修),0,1
106,2,公立,一般大學,19,國立高雄大學,2311002,西洋語文學系,學士班(日間),0,3
106,2,公立,一般大學,19,國立高雄大學,2311003,東亞語文學系,學士班(日間),0,1
106,2,公立,一般大學,19,國立高雄大學,3111006,應用經濟學系,學士班(日間),0,1
106,2,公立,一般大學,19,國立高雄大學,4121011,金融管理學系,學士班(日間),0,3
106,2,公立,一般大學,19,國立高雄大學,4131009,亞太工商管理學系,學士班(日間),0,1
106,2,公立,一般大學,19,國立高雄大學,4212016,財經法律學系,學士班(日間),0,2
106,2,公立,一般大學,19,國立高雄大學,5331023,應用物理學系,學士班(日間),0,1
106,2,公立,一般大學,19,國立高雄大學,7141027,電機工程學系,學士班(日間),0,1
